owner.objectId,cetliId.objectId,objectId,product,quantity,createdAt,updatedAt,selected,deleted,crossedOutLocation.latitude,crossedOutLocation.longitude
wSffNuPKeP,f5xEh0faXK,4cYjLsyGgJ,papírtörlő,1,2016-01-05T23:59:51.893Z,2016-01-06T15:04:26.938Z,1,1,47.5296617818727,19.06031773653492
eHdmFlKvWs,EqDpIN2gBT,ns7GyFyvng,hagyma,1,2016-06-18T08:26:08.279Z,2016-06-18T08:26:08.279Z,0,null,null,null
JO55JZ6zdM,NUmG4VS8yh,n1tzQS464k,avocado,1,2016-04-08T17:01:44.077Z,2016-05-09T09:10:27.497Z,1,1,47.54017342381291,19.09084323679972
4Vn1AYDrAT,uv5WamLRoK,oyAeDj356y,vodka,1,2016-06-19T17:33:52.532Z,2016-06-19T17:33:52.532Z,0,null,null,null
fgA2xEqXdO,xKpz4hBDX2,cXWh4Dp9e6,paradicsom,1,2016-04-11T21:07:54.941Z,2016-04-12T16:07:14.620Z,0,1,null,null
bcFIzoFSP9,Ze1WmAZaqc,1WV5dwwtC4,zöldborsó,1,2016-03-05T09:24:56.682Z,2016-03-07T11:23:52.227Z,1,1,null,null
2VqjTdUYY8,NuAXyqdy7n,UQ2QrG8L7o,paradicsom,1,2016-08-18T15:15:33.444Z,2016-08-18T15:15:33.444Z,0,null,null,null
7Thmx8CkzT,uBtpLpmZx1,dnxZMTY9rp,testápoló,1,2016-01-25T08:13:57.300Z,2016-05-02T11:13:06.738Z,1,1,null,null
qBFTX8HK9F,GFdH0w6aq2,OxjctkuZTm,wc papír,1,2016-04-12T09:01:38.682Z,2016-04-12T09:01:38.682Z,0,null,null,null
aSPZZggER7,Sy5VQg3I72,cWgXDhqBTj,croissant,1,2016-05-17T13:05:15.802Z,2016-05-23T11:03:31.820Z,1,null,null,null
Skcg0UDNVK,R97I1xklCq,mhVcf8JZpW,barnacukor,1,2016-01-21T08:49:40.530Z,2016-01-21T08:49:40.530Z,0,null,null,null
x3GyHDofWn,JhrmAzYxf0,wpbJDJ8sdX,tej,1,2016-01-09T11:27:43.899Z,2016-07-17T07:39:14.937Z,0,1,null,null
t6t5BISf0i,bHQUbq4nGt,3rd8XU8fyo,csirkemell,1,2016-03-04T17:34:34.994Z,2016-03-04T17:34:34.994Z,0,null,null,null
KzT54XtAtB,Jv8D37zpd9,1f36R4U0kW,tej,1,2016-02-29T15:44:03.495Z,2016-03-04T09:06:05.416Z,1,1,null,null
gLbp1Ad9yp,EdjRyee65X,mtoqRV5DbD,saláta,1,2016-03-24T21:59:48.359Z,2016-08-14T15:59:55.612Z,1,null,null,null
ysBOqHJW9O,oYCMv11hY1,vNEzjzziFI,citromlé,1,2016-04-05T17:35:13.722Z,2016-04-05T17:35:13.722Z,0,null,null,null
uVOkEgB0Gg,vm9SUeGWeU,inTPYMbLZa,leveszöldség,1,2016-05-05T14:03:28.067Z,2016-05-06T12:10:35.687Z,0,1,null,null
KIThLS2gDT,iryElLGXBM,DDDaJSauDo,tej,1,2016-08-14T22:09:01.264Z,2016-08-15T14:43:51.751Z,0,1,null,null
R2b5kNqdMO,zCBoPgyGHv,IBVGAloJCF,paprika,1,2016-03-24T07:25:45.062Z,2016-03-27T16:44:07.528Z,1,1,null,null
QuvAiQkRkM,LuqfiNgOD5,24BzDjPCHs,szörp,1,2016-05-27T06:03:39.858Z,2016-07-13T08:31:43.795Z,1,1,47.41467200492555,19.05537495804295
jYNVNMZtLZ,ok1f6ptFGW,0fOQo05vcu,barnacukor,1,2016-01-23T10:54:57.645Z,2016-01-23T11:52:40.854Z,1,null,null,null
rygxZfdqyF,lF7RgUntk1,YhNo7np6bF,tejföl,1,2016-02-27T14:39:08.645Z,2016-02-28T23:32:42.182Z,0,1,null,null
QXi6v5xQgJ,KvJl604Whq,OwgfbtaSGW,papírtörlő,1,2016-02-05T15:10:05.421Z,2016-02-06T08:50:51.781Z,0,1,null,null
nTMuYMtTTE,SdzUPAqlRr,Ad0ByRzhQC,uborka,1,2016-05-14T04:39:30.301Z,2016-05-25T16:41:43.165Z,0,1,null,null
AcmEMqQAJC,cTBItEgPd2,kXUh0275RF,keksz,1,2016-01-04T05:07:50.012Z,2016-01-11T18:27:06.839Z,null,1,null,null
kYO9gJaHxD,yL4r08ppFx,EZ6fcZOMLD,sárgadinnye,2,2016-04-30T07:50:13.466Z,2016-07-09T08:17:07.307Z,1,1,null,null
KBtfipEK1E,rBKa9LAcHw,ErgzeIZQHc,paradicsom,3,2016-04-06T10:20:43.623Z,2016-04-06T10:20:43.623Z,0,null,null,null
GdyQZ4IK75,akFjW24uPj,38TeGtIG2y,mosogatószivacs,1,2016-05-21T05:31:32.007Z,2016-05-21T05:31:32.007Z,0,null,null,null
Mhav9y8coK,3Q122fMBkq,99fo8SoXcp,ásványvíz,5,2016-02-21T10:30:19.235Z,2016-02-22T18:42:16.387Z,1,1,null,null
sbKBV0cSxg,VDj8SSpuzS,oYVzPYhitc,darált hús,1,2016-04-30T07:16:06.779Z,2016-04-30T07:16:06.779Z,0,null,null,null
yQGE5mVJNX,pFxgdST8aX,EHalg1RKbM,wc papír,1,2016-04-01T02:00:07.894Z,2016-04-07T08:45:46.007Z,0,1,null,null
EwDt7Y1dBp,c0SzjJXkFk,OdsR01XNmZ,sajt,1,2016-04-04T15:41:36.718Z,2016-04-08T11:43:02.187Z,1,1,null,null
fExWNpqSuk,94jNjKToL5,fu36edxAOO,fogkefe,2,2016-05-06T04:31:31.124Z,2016-05-21T18:12:59.900Z,0,1,null,null
gfmZbJhxUE,yzXBkH8Ntw,89CIbkax4S,kukás zsák,1,2016-03-06T12:09:12.435Z,2016-04-11T11:20:50.491Z,0,1,null,null
0Y1XMlvXlW,AjBpYp68xq,A9NsCN1sZh,csirkemell,1,2016-04-20T05:34:03.014Z,2016-04-20T05:34:03.014Z,0,null,null,null
RuguT7wDUo,RqJirUvkPH,V9O49ovjku,hagyma,1,2016-07-22T19:24:41.345Z,2016-07-28T19:24:16.671Z,0,1,null,null
HptZpVCQku,taR0vTeNak,T6JWniyGWt,sajt,1,2016-07-10T08:34:45.239Z,2016-07-10T09:56:59.166Z,1,1,47.49660148534981,19.07349711243906
E4W03QUHWy,dwKUqidDmF,4zFXm1o84y,paradicsom,4,2016-06-24T07:11:21.845Z,2016-07-03T10:37:05.375Z,1,1,null,null
v0VFIy2iWp,hccK8Txpbh,gMHrRzlvxS,kenyér,1,2016-04-22T19:59:02.908Z,2016-04-22T20:04:03.137Z,0,1,null,null
uVOkEgB0Gg,HSTVuhdbfh,7rOZa46Um8,wc papír,1,2016-08-03T08:41:27.233Z,2016-08-07T06:18:17.772Z,1,1,null,null
kYO9gJaHxD,oo9VgLFNXP,4Y2jujlQnF,vaj,3,2016-03-29T16:27:28.598Z,2016-07-13T15:50:52.913Z,1,1,null,null
bZSWTIrc45,FJerw7AX9l,RSHhhkBkm5,kenyér,1,2016-04-25T15:37:49.705Z,2016-04-25T15:37:49.705Z,0,null,null,null
QuvAiQkRkM,T2pPd8XIye,8Xo9xJLT5i,kenyér,1,2016-01-25T15:06:59.478Z,2016-02-01T08:00:25.371Z,0,1,null,null
KzT54XtAtB,DgyQC5zPFa,vHkShXe61i,babavíz,1,2016-03-30T09:20:20.328Z,2016-05-17T06:09:33.753Z,1,1,47.45010611209045,18.96494308790231
DfOMJAXFx4,WqMcH0SvNu,sqCdLPNcBg,tojás,1,2016-08-23T07:52:44.676Z,2016-08-23T21:13:50.086Z,1,1,null,null
VRbvhCjo6p,CxJmoXLAg7,PRThz8LyNQ,wc papír,1,2016-02-05T10:52:53.124Z,2016-02-06T08:44:03.936Z,1,null,null,null
0fGglovVft,zI0o8867Ue,pMAn4uXBkY,kenyér,1,2016-04-22T06:33:49.254Z,2016-05-07T09:22:35.130Z,1,1,47.45850532320091,19.14355957882399
gBviI2zqM1,55Fd2ekbja,hDV2kUxp0Z,tejföl,1,2016-02-04T19:26:03.392Z,2016-02-07T19:06:16.317Z,1,1,null,null
GoJSbzneaJ,dwQ3Bt6X37,StiMI8sIAy,tejföl,1,2016-03-22T12:49:32.340Z,2016-03-22T12:49:32.340Z,0,null,null,null
pMdBQFCgCK,Vdjl8sgtRr,JhdAALrwjz,citrom,1,2016-05-14T12:12:17.872Z,2016-05-14T12:12:17.872Z,0,null,null,null
Iq9NjZjYft,5uceMTuMLF,44dYivImjk,rizs,1,2016-06-05T16:22:42.989Z,2016-06-14T09:31:33.766Z,0,1,null,null
4FXFIwbrsZ,ArCGKvKbTi,HSuDQRCIg8,tojás,10,2016-01-06T10:08:57.295Z,2016-01-06T18:16:17.706Z,0,1,null,null
EA8VmHkWgW,21QaFh7ecD,IDqHZIfTuY,cukor,1,2016-04-29T19:38:17.344Z,2016-04-30T04:53:38.826Z,0,1,null,null
ZvGMLZ6ZsC,mLAptMNB1f,enwqYd0AoW,wc tisztitó,0,2016-04-08T04:30:17.097Z,2016-06-14T20:11:52.714Z,0,1,null,null
d6dLLVP2d2,NxgsrSdcyw,me8RATOMmy,mozzarella,1,2016-07-12T14:31:45.507Z,2016-07-12T17:27:56.439Z,1,null,47.4877132610808,19.08021528427878
efTkOHaR7n,jiYowbFfav,yjroUEUKZd,testápoló,1,2016-08-14T11:41:54.496Z,2016-08-14T14:04:29.492Z,0,1,null,null
BMbBsEXwXz,P92CSfU3ct,OpXjY0xnjp,tejszín,1,2016-04-23T13:32:01.319Z,2016-04-23T14:15:49.665Z,1,null,null,null
Z1MdLEyCpU,WCwtltNbMY,gL7HVBTsxO,répa,3,2016-06-03T08:17:10.553Z,2016-06-05T09:55:14.665Z,1,1,null,null
FX6rR1akSW,E1JA1Z9KVw,k97zfot69i,lottó,2,2016-01-30T05:34:37.097Z,2016-01-30T05:35:17.279Z,0,null,null,null
sQzGm8EWq4,pIY6jr7FlA,gOdpweGmCH,rizs,6,2016-08-06T09:52:56.806Z,2016-08-06T11:06:58.058Z,1,null,null,null
LhCsTdgCuC,x2zCAT2RWE,yJhJuAeLHG,kenyér,1,2016-01-15T15:57:29.973Z,2016-01-15T15:57:29.973Z,0,null,null,null
rrtyjSlHRj,s8KSESQxC1,MC1SXOmToA,burgonya,1,2016-08-06T08:16:35.247Z,2016-08-06T08:17:02.464Z,0,1,null,null
VsBbjqNOMl,7vauXxLsGS,iuandx26QQ,tej,1,2016-07-02T19:51:38.148Z,2016-07-02T19:51:38.148Z,0,null,null,null
HyCi6TaFKi,FObD8L9CjE,NoHo8E91oG,tejszín,1,2016-04-09T19:22:52.680Z,2016-04-09T19:22:52.680Z,0,null,null,null
MXd2XuKHQF,Af7WZoQvaQ,FDpCidt05v,dezodor,1,2016-05-29T08:43:35.149Z,2016-06-01T07:29:12.268Z,1,1,null,null
HiGUIeAppl,G9fMZgkUfy,h2X05tBelo,paradicsom,1,2016-05-27T10:57:15.448Z,2016-05-29T06:53:07.588Z,0,1,null,null
0DOgooIpI3,8R61OdOpA4,JbuxXuhO1M,tejszínhab,1,2016-04-04T14:30:37.543Z,2016-04-04T14:32:26.473Z,1,1,null,null
nfvJNNaTjU,WVg8AzOupK,gGhYWLpl5a,fogkrém,1,2016-05-11T06:12:31.605Z,2016-05-11T06:12:31.605Z,0,null,null,null
1Mzq6Fvx1i,WyXvtvPwhj,BHs3hnh9g3,tejszínhab,1,2016-04-02T11:35:15.129Z,2016-04-02T11:35:23.151Z,1,1,null,null
BdLgoxutSx,yNB1JjxxJK,UVAoFL6154,őrölt bors,1,2016-05-14T05:53:37.433Z,2016-05-14T05:53:37.433Z,0,null,null,null
YlKq9jEwcr,7lnib9OFtS,OIvqAqdzsr,liszt,2,2016-05-11T19:30:33.943Z,2016-05-19T18:57:58.845Z,1,1,null,null
9xJW8WMDQe,ksgkM7xygL,MMmFjggrjj,gyümölcs,1,2016-04-17T08:24:07.679Z,2016-04-26T20:34:28.123Z,0,1,null,null
icwlE4Vxm3,7mjL3vJFvG,bnFKBZHOqk,mosogatószivacs,1,2016-04-08T09:55:51.187Z,2016-04-24T17:59:45.819Z,1,1,null,null
iaql7wVHVf,5EAjxJiLcT,WmhYcCmhSC,répa,1,2016-03-25T18:02:16.882Z,2016-03-25T18:03:32.988Z,0,null,null,null
4lj2AUpVWN,bgNLzitS3R,4IV7SiEas6,csoki,2,2016-01-28T15:45:55.037Z,2016-02-09T08:14:22.175Z,1,null,null,null
aUR7KwGwfL,44kRSL1rLv,LnidfiGlni,keksz,1,2016-07-05T06:41:47.278Z,2016-07-05T06:41:47.278Z,0,null,null,null
eDoQAAz9Jp,4iVcgoYHLO,plogkc7gAs,sör,1,2016-04-07T21:33:57.243Z,2016-04-07T21:34:09.043Z,0,null,null,null
55BiiOL3il,887TJi9ySC,na7MOmtCeI,tej,3,2016-03-11T12:58:29.308Z,2016-03-11T12:58:29.308Z,0,null,null,null
EwDt7Y1dBp,WgOTh2XvZH,iHnpI7dumF,hagyma,1,2016-04-08T13:11:00.557Z,2016-04-17T10:20:54.216Z,1,1,null,null
R0I90tjucy,Mlotpju1WT,UdpaZ6y4N6,tej,3,2016-02-27T14:46:42.754Z,2016-02-27T15:42:23.813Z,1,null,null,null
eK8lztUSfA,rcotEIv3h5,gH5KM2gbFy,szappan,2,2016-02-05T10:47:51.080Z,2016-02-05T10:47:51.080Z,0,null,null,null
zdqsUvQT7a,9fnlmBLPBd,L5eLA94Kd2,üdítő,1,2016-04-14T07:43:58.898Z,2016-07-24T08:31:42.411Z,1,1,null,null
Pt4c9Ki0es,UqEaufr2yb,hEtLNjkMDH,tej,1,2016-04-28T21:30:58.263Z,2016-04-29T12:04:32.869Z,1,1,null,null
6O282ccWUL,Yzk8Hxvg6r,T6mZEYpWTi,hús,1,2016-06-22T08:12:15.361Z,2016-06-22T08:35:07.300Z,0,1,null,null
sHXcuQbsa7,qAmmauWJ8N,cMz4e3F9iU,ketchup,1,2016-08-07T07:36:04.909Z,2016-08-07T07:36:04.909Z,0,null,null,null
ERjVtIh5jh,8p68saNfFI,MTLduF7B8L,ketchup,1,2016-04-15T12:13:56.118Z,2016-04-16T17:49:18.700Z,0,1,null,null
HbTTY0WtZ5,oibOf7V1Dv,OCkw5c7ofR,tej,1,2016-05-29T09:51:48.050Z,2016-06-02T17:52:21.410Z,0,1,null,null
0Y1XMlvXlW,sP43gftBSF,oiFPCqMHwg,tejszínhab,1,2016-04-09T06:20:32.827Z,2016-04-09T06:20:32.827Z,0,null,null,null
UeDWkBIGKA,5xf6pzE8h8,bRP7XItbTd,cukor,2,2016-01-20T19:41:45.583Z,2016-01-20T19:41:45.583Z,0,null,null,null
VRbvhCjo6p,dWyy4zFypO,F1Sq4KT17m,felvágott,1,2016-01-16T07:35:16.006Z,2016-01-23T10:41:37.362Z,1,1,null,null
Jq9eSgZPnu,2elw6jS66v,QbPXO4WdbP,illatosító,1,2016-01-03T17:01:45.860Z,2016-01-06T21:52:39.569Z,0,1,null,null
0fGglovVft,iN0oMjDgdS,D4LFBE7bcT,sör,4,2016-03-14T08:04:02.493Z,2016-03-14T08:04:06.071Z,1,null,47.45839484522612,19.1459992802534
3iHNtzki0H,edmobG7Kw3,bAxYQDymso,vajkrém,1,2016-05-07T07:06:39.810Z,2016-05-07T07:59:40.190Z,1,null,47.45274052137846,19.14852137456068
KaVfJPKpdU,G2JiUqMGg3,qJ586V2MnL,kenyér,1,2016-06-03T12:10:46.963Z,2016-06-17T15:21:03.218Z,0,1,null,null
FFGKpdW5Wi,848pPq8fnZ,cJgDJG8wcP,olaj,1,2016-05-28T15:57:47.163Z,2016-05-28T15:57:47.163Z,0,null,null,null
ziR2M57X4d,dXVuEJR60p,JpZPdAb4B3,wc illatosító,1,2016-06-23T13:56:48.947Z,2016-06-23T16:05:59.715Z,1,null,null,null
chyVDyuSiu,k50EymjTNf,02wqz5sFpn,csirke,1,2016-05-13T12:27:32.314Z,2016-05-31T15:48:43.264Z,0,1,null,null
Iq9NjZjYft,Unbwv6Zv2N,FP4lkb07Qx,szájvíz,1,2016-05-11T21:24:47.837Z,2016-06-05T16:18:34.628Z,1,1,null,null
m9ceBJW7bC,whLReSrCUN,w8zzdCaf1u,fertőtlenítő kézmosó,1,2016-05-23T08:58:24.881Z,2016-07-06T14:37:18.788Z,1,1,null,null
t5S3W12N1J,4WfHFxGcER,oYvx5qv85t,csirkemell,3,2016-07-01T03:47:51.186Z,2016-07-21T13:56:56.563Z,1,1,null,null
Q1CCxyWVaB,eL9DNEVdcS,TVVWSAeNyq,paradicsom,3,2016-07-03T09:15:47.360Z,2016-07-03T09:15:47.360Z,0,null,null,null
0eIpvimCZs,SE1WtLPwOL,hsay7HQEez,olaj,1,2016-03-31T07:07:06.889Z,2016-04-01T13:09:53.352Z,0,1,null,null
55BiiOL3il,i6q1clk9Q7,wAcn6hbFeE,virsli,1,2016-04-12T16:46:36.826Z,2016-04-12T16:46:36.826Z,0,null,null,null
4zRjP69P6X,DiryJpSySY,MPO13LM8zo,cola,2,2016-03-05T08:11:25.415Z,2016-03-19T07:51:18.372Z,1,1,null,null
Z1MdLEyCpU,cKIsC2eU0H,e4J20YDGcx,alma,1,2016-04-29T13:41:10.645Z,2016-05-02T18:23:43.439Z,1,1,null,null
4dKr3hyqx8,7BlhZZOEzY,uJezRYvkam,kenyér,1,2016-01-11T19:58:55.602Z,2016-01-11T19:58:55.602Z,null,null,null,null
UVMd7mUYjU,eZ5r4MltFA,chQa15zZNq,répa,1,2016-02-19T06:52:06.114Z,2016-02-19T18:43:06.493Z,0,1,null,null
nVO5RvP17k,h8qKdTmvhg,Kg0Zx5NwTx,rizs,1,2016-06-17T08:27:05.290Z,2016-06-17T08:27:05.290Z,0,null,null,null
3iHNtzki0H,HIw8jbvIB4,1fRf5S35FY,zöldség,1,2016-07-10T10:45:02.755Z,2016-07-10T11:18:47.462Z,1,null,47.46306672608432,19.14580542429054
MhzQPUQu9s,wi9ieIV21Y,tUPKjfYpZv,csirkemell,1,2016-05-04T20:29:13.262Z,2016-05-04T20:29:13.262Z,0,null,null,null
SiEgrJzTX8,tc7mjdc12D,OuqIyZR7Ek,körte,1,2016-05-31T09:22:58.317Z,2016-05-31T09:52:41.812Z,1,null,null,null
9xJW8WMDQe,Qan1d8Bs5T,kJB5gvCMun,vaj,1,2016-06-04T16:37:58.506Z,2016-06-04T16:37:58.506Z,0,null,null,null
SyCfNCRQ0G,MkiytQDOMR,wmzHiaoJHn,papírtörlő,1,2016-06-18T09:08:55.959Z,2016-06-18T09:28:37.073Z,1,null,null,null
qLNCYFxiWh,kdCBnahl22,yxLylwUaPm,sajt,20,2016-01-09T08:32:25.743Z,2016-01-09T08:32:25.743Z,0,null,null,null
easKl08u5d,zhs4CVPdaC,znjgfvjG6k,zöldség,1,2016-04-04T09:45:35.706Z,2016-04-07T13:50:26.672Z,0,1,null,null
YlKq9jEwcr,iqZH9OHWJF,nw6rhy0rvR,rizs,1,2016-08-05T07:42:59.644Z,2016-08-05T08:33:51.540Z,1,null,null,null
KIL9MKDBoP,ObEQxeGu6I,7zw19qDFni,tejszín,1,2016-08-02T10:23:30.156Z,2016-08-18T12:22:37.881Z,0,1,null,null
QuvAiQkRkM,tvB1woVJKK,82xiSQyCAa,cukor,1,2016-02-01T08:01:03.011Z,2016-02-08T08:35:01.464Z,1,1,47.42341716876334,19.07139079387539
473skP1HqT,muEPZgc1Vj,yMhesjEWhJ,olaj,4,2016-03-30T20:35:52.533Z,2016-03-30T20:35:52.533Z,0,null,null,null
55BiiOL3il,HRbzyewEp8,BuWi95qxqL,eper,1,2016-06-24T06:10:54.417Z,2016-06-24T06:10:54.417Z,0,null,null,null
LxpZGb7cLN,G3SQq2nft7,dJTRRC9v5M,ásványvíz,1,2016-05-03T14:52:30.651Z,2016-05-23T11:44:26.325Z,0,1,null,null
s6xXga7rz9,5EAjxJiLcT,LP9iacP4df,tej,1,2016-03-26T12:02:36.313Z,2016-06-19T06:35:33.749Z,0,1,null,null
066b83iBaE,Y7nSTp1wLv,uh17wC6KVX,kenyér,1,2016-04-08T12:31:30.528Z,2016-04-08T12:31:30.528Z,0,null,null,null
3iHNtzki0H,IZlqvIP1fZ,iaKxvwtibh,tejföl,1,2016-06-04T05:43:12.727Z,2016-06-04T06:35:00.826Z,1,null,null,null
kYkooPevoP,BAZf9mphPz,wOW1lsC8uj,fogkrém,1,2016-02-12T15:43:59.261Z,2016-03-04T06:00:32.379Z,0,1,null,null
W3nFSTHWvL,6KUFYPzcR8,kDluKhBBuq,répa,1,2016-03-22T09:09:17.317Z,2016-03-22T09:48:50.995Z,1,null,null,null
YEt64gH5bk,epUlsi2IoK,EYlo9sz5fO,pékáru,1,2016-04-16T06:55:51.851Z,2016-04-16T06:55:51.851Z,0,null,null,null
kYO9gJaHxD,yaCGKIBCNo,eYTygP8sYG,petrezselyem,4,2016-02-27T10:49:29.555Z,2016-07-09T08:43:11.311Z,1,1,null,null
euD9cU2kVm,3H7JNMfDZw,F906vqPaYe,natúr joghurt,1,2016-07-03T13:21:52.948Z,2016-07-03T14:27:11.498Z,1,null,null,null
7MHrwXdYGD,wwSClSGdHs,fojmm70waV,csirkemell,3,2016-04-03T17:13:14.347Z,2016-04-03T17:13:14.347Z,0,null,null,null
7o6bm1wAhx,eAwzIxujvK,0kf3LUDc5e,paradicsom,1,2016-07-01T19:23:18.745Z,2016-07-02T08:37:46.546Z,1,null,null,null
2ZxO7KCRxs,gM3sToIVuK,peplBCU0nm,hagyma,1,2016-08-07T09:24:23.861Z,2016-08-18T17:12:33.333Z,0,1,null,null
ipqsA8kiOy,FyXPB9Jzso,72CnoOPkRX,nedves törlőkendő,1,2016-01-11T21:49:12.588Z,2016-03-06T07:11:06.917Z,0,1,null,null
9Khp04U3Yc,qRKVmfTV6H,2YpMlx9XeF,joghurt,2,2016-02-25T09:05:19.781Z,2016-02-25T09:05:19.781Z,0,null,null,null
oRtIAxra8x,l3RpeFMdN0,ncRxU7gPef,répa,2,2016-01-01T15:00:33.104Z,2016-01-06T08:44:06.424Z,1,1,47.49838587366742,19.09416770564308
fr5ZL2FvXp,DJHIV4pzKy,MoBqnFuSvW,kukás zsák,1,2016-08-05T12:56:26.917Z,2016-08-05T12:56:26.917Z,0,null,null,null
R0I90tjucy,e5ZoNIu43o,YlBqQvcKYb,saláta,1,2016-01-16T08:00:30.742Z,2016-01-16T08:00:30.742Z,0,null,null,null
IBXezI8k1y,DfIAPbjvZo,dRMSdZrn9D,mustár,1,2016-08-27T05:53:40.433Z,2016-08-27T05:53:40.433Z,0,null,null,null
xpqjWn2uXu,2oS3zl8A7E,DQYnzNd5K8,tojás,1,2016-06-17T11:18:16.540Z,2016-06-17T11:18:16.540Z,0,null,null,null
aVeJMe42KS,k6z4AaedIJ,L7PlBc1jKb,tej,4,2016-04-27T14:46:51.017Z,2016-04-27T15:18:13.057Z,1,null,null,null
0DOgooIpI3,FXrPxyWCE2,orDBOs09bv,sampon,1,2016-04-05T18:24:59.370Z,2016-04-11T18:26:17.490Z,0,1,null,null
lwK4Q5GE8m,mmpCdgmRnp,sNIaiKHlmC,paradicsomszósz,1,2016-02-27T09:07:16.101Z,2016-04-01T08:36:14.301Z,0,1,null,null
NvFilIa6BU,5LedhGryub,TAte7OIISh,tejföl,1,2016-01-02T12:45:25.750Z,2016-01-02T12:45:25.750Z,null,null,null,null
9jAR9E7SVx,YUl56mt2wi,yAeIIJDjFy,felvágott,1,2016-06-10T12:49:05.048Z,2016-08-21T11:22:29.723Z,1,1,null,null
MOeiw3x21z,OFcwa3V0N4,xTPp4ERZSu,élesztő,1,2016-02-20T14:26:34.169Z,2016-02-20T15:07:41.174Z,1,null,null,null
Rw02kpbAqq,qppcYrj0Cg,vQeELpUr7Y,tojás,1,2016-08-24T20:59:25.703Z,2016-08-24T20:59:25.703Z,0,null,null,null
j6lUjq03uP,V2ZKq6hXEu,2DfY0xjcbN,barack,1,2016-07-26T17:33:19.393Z,2016-07-27T15:03:55.993Z,0,1,null,null
aoI3blHH8o,HSt92N7USM,BtzMUSV6Ud,dezodor,1,2016-04-04T18:22:57.108Z,2016-04-08T12:59:12.403Z,1,null,null,null
ZzDFJrb6ju,iaWTeTNsv3,TgVy9R8p4g,tusfürdő,1,2016-04-25T09:17:37.312Z,2016-06-06T08:22:25.682Z,1,1,null,null
KOBeESU3ES,daLNqO5xRj,3FAoZa2LQU,burgonya,1,2016-04-29T15:37:04.846Z,2016-04-29T15:37:04.846Z,0,null,null,null
q6hmlnbrIN,iDEjSdwJno,GSu4b5i5mQ,rágcsa,1,2016-04-22T13:17:23.562Z,2016-07-17T16:24:14.322Z,1,1,null,null
Um6e2UipL0,I5bDQClp3u,dVWhTCOFl5,piros arany,1,2016-04-11T18:53:09.287Z,2016-04-11T18:53:21.367Z,0,null,null,null
XU00x4OLkv,hT3yBYCelc,Yclz0wVKo7,öblítő,1,2016-06-21T14:29:07.742Z,2016-07-05T14:51:51.708Z,1,null,null,null
8FkS1R3mD6,UG9dBYR5TE,6lqMLSuZkn,szájvíz,1,2016-08-03T21:31:46.852Z,2016-08-07T15:05:06.123Z,1,null,null,null
MVmjRdeDrU,vI96AgzfwI,RDqBmXvhNS,dezodor,1,2016-04-15T19:48:55.973Z,2016-04-15T19:49:29.454Z,0,null,null,null
55BiiOL3il,oIJqr9xoYU,Ltcg0ttuMs,kenyér,1,2016-05-04T10:33:48.661Z,2016-05-04T15:06:28.208Z,1,null,null,null
63MZkwcZCF,cps8SXeqfF,9Tmdylpr8B,majonéz,1,2016-08-23T13:36:07.931Z,2016-08-24T08:48:27.522Z,1,1,null,null
DUTX9rYGLD,Od0h7PQrRp,pG9dh3Bkci,zsemle,1,2016-04-19T18:47:52.596Z,2016-04-19T18:47:52.596Z,0,null,null,null
5toISY7jmX,qDk9bfAsGs,EmRnpS9pUW,alma,3,2016-01-02T08:50:04.624Z,2016-01-02T08:50:04.624Z,null,null,null,null
UmpMs51iHW,u4dlpTH4Fk,Sr16WsdTaw,fogkefe,4,2016-01-12T16:43:45.856Z,2016-01-12T16:43:45.856Z,0,null,null,null
YJOqzXCvQf,EdPuZRz5TS,MOkTpkuL30,sampon,1,2016-01-03T10:09:59.832Z,2016-01-03T10:09:59.832Z,0,null,null,null
gBviI2zqM1,1Q766vYWyE,uIYbmQYdRM,tej,1,2016-02-13T06:46:33.994Z,2016-02-16T11:45:43.981Z,1,1,null,null
1Mzq6Fvx1i,EppAYNE7NO,SwSlyFQaBI,tészta,1,2016-01-16T12:41:45.255Z,2016-01-16T12:41:46.629Z,null,1,null,null
n7rZompBRy,rpHvTAcpOo,cTwdl3C63O,tusfürdő,1,2016-07-01T11:33:41.431Z,2016-07-04T18:45:41.434Z,1,null,null,null
066b83iBaE,uMrmPjHaW4,KsfLRKN4yF,sör,1,2016-05-12T14:25:40.542Z,2016-05-12T15:03:32.330Z,0,null,null,null
sWMDXkLC5t,goRbSt2dzz,uPX9cMNuJr,mosogatószivacs,1,2016-01-08T16:15:59.090Z,2016-01-10T11:39:06.084Z,null,null,null,null
4Vn1AYDrAT,uv5WamLRoK,qHizMgAVcj,sör,48,2016-06-19T17:33:37.705Z,2016-06-19T17:33:37.705Z,0,null,null,null
6O282ccWUL,2vAxFEgh7c,4rZQLO0bRw,leveszöldség,1,2016-05-07T00:06:25.383Z,2016-05-08T08:23:49.247Z,1,1,null,null
KIThLS2gDT,iryElLGXBM,KAj0NV6uaG,kenyér,1,2016-08-14T22:08:40.495Z,2016-08-15T14:44:00.620Z,1,null,47.58088384640658,19.04950847892514
a1yFSzEa2o,XKWKeL68d7,J86MZZkiDP,folpack,1,2016-08-24T06:39:05.303Z,2016-08-24T17:20:20.803Z,1,null,null,null
